app_id,app_name,finding_id,flaw_id,flaw_name,business_unit,cve_id,cve_name,cwe_id,category_name,cwe_description,availability_impact,confidentiality_impact,integrity_impact,nvd_cvss2_score,nvd_cvss3_score,description,found_date,last_found_date,grace_period_expiry_date,status,scan_type,policy_rule_passed,policy_sandbox,source_file_line,attack_vector,mitigation_status,module_name,latest_resolution_status,remediation_effort,resolved_date,fixed_date,severity,filename,static_local_path,component_file_path,local_path,mitigation_last_accepted_date,mitigation_last_accepted_username,mitigation_last_accepted_comment,mitigation_last_proposed_date,mitigation_last_proposed_comment,mitigation_last_proposed_username,mitigation_last_rejected_date,mitigation_last_rejected_comment,mitigation_last_rejected_username,exploitability,flaw_age,static_source_function_name,source_function_name,published_ts,latest_published_date,library_first_found,resolution_status,resolution,reopened_date,original_scan_id,project_name,project_branch,component_name,dependency_type,product_license_info,component_version,component_id,library_vendor,library_description,vulnerability_title,nvd_cvss3_vector_string,library_release_date,library_latest_version,library_latest_release_date,fixed_library_version,library_latest_safe_version,has_vulnerable_methods,vulnerable_method_info,vulnerable_links,last_updated_date,sandbox_id,latest_scan_id,sca_agent_issue,sca_issue_type
1840724,VeraDemo-GithubApp,1.46121E+12,163,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,11:06.0,11:06.0,,Open,Static Analysis,yes,Policy,211,processFeed,Not Mitigated,verademo.veracodegen.war,NONE,2,,,2,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,,,,,,,,,,-1,1,processFeed,processFeed,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,122,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,58,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,feed.jsp,WEB-INF/views/feed.jsp,,WEB-INF/views/feed.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,35,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,627,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,1,processProfile,processProfile,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,160,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,11:06.0,11:06.0,,Open,Static Analysis,yes,Policy,57,showFeed,Not Mitigated,verademo.veracodegen.war,NONE,2,,,2,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,,,,,,,,,,-1,1,showFeed,showFeed,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,127,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,141,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,feed.jsp,WEB-INF/views/feed.jsp,,WEB-INF/views/feed.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,34,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,541,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,1,processProfile,processProfile,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,167,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,11:06.0,11:06.0,,Open,Static Analysis,yes,Policy,370,processBlab,Not Mitigated,verademo.veracodegen.war,NONE,2,,,2,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,,,,,,,,,,-1,1,processBlab,processBlab,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,125,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,96,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,feed.jsp,WEB-INF/views/feed.jsp,,WEB-INF/views/feed.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,32,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,477,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,1,showProfile,showProfile,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,165,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,11:06.0,11:06.0,,Open,Static Analysis,yes,Policy,275,showBlab,Not Mitigated,verademo.veracodegen.war,NONE,2,,,2,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,,,,,,,,,,-1,1,showBlab,showBlab,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,124,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,93,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,feed.jsp,WEB-INF/views/feed.jsp,,WEB-INF/views/feed.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,33,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,488,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,1,showProfile,showProfile,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,169,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,11:06.0,11:06.0,,Open,Static Analysis,yes,Policy,441,showBlabbers,Not Mitigated,verademo.veracodegen.war,NONE,2,,,2,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,,,,,,,,,,-1,1,showBlabbers,showBlabbers,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,123,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,69,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,feed.jsp,WEB-INF/views/feed.jsp,,WEB-INF/views/feed.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,25,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,247,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,1,showPasswordHint,showPasswordHint,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,108,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,86,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,register.jsp,WEB-INF/views/register.jsp,,WEB-INF/views/register.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,202,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,174,jQueryResult.append,Not Mitigated,verademo.war_htmljscode.veracodegen.htmla.jsa,NONE,3,,,3,feed.jsp,WEB-INF/views/feed.jsp,,WEB-INF/views/feed.jsp,,,,,,,,,,1,1,lambda_1,lambda_1,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,26,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,253,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,1,showPasswordHint,showPasswordHint,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,107,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,59,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,register.jsp,WEB-INF/views/register.jsp,,WEB-INF/views/register.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,126,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,98,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,feed.jsp,WEB-INF/views/feed.jsp,,WEB-INF/views/feed.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,43,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,760,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,1,usernameExists,usernameExists,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,173,Generation of Error Message Containing Sensitive Information,Not Specified,,,209,Information Leakage,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",,,,,,Information Exposure Through an Error Message,11:06.0,11:06.0,,Open,Static Analysis,yes,Policy,59,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,1,,,2,register.jsp,WEB-INF/views/register.jsp,,WEB-INF/views/register.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,21,Use of Hard-coded Password,Not Specified,,,259,Credentials Management,"The product contains a hard-coded password, which it uses for its own inbound authentication or for outbound communication to external components.",,,,,,Use of Hard-coded Password,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,13,hardcodepasswdset,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,Constants.java,com/veracode/verademo/utils/Constants.java,,com/veracode/verademo/utils/Constants.java,,,,,,,,,,1,1,!ctor,!ctor,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,40,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,675,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,1,downloadImage,downloadImage,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
